cid,text,time,author,channel,votes,photo,heart
Ugxyz3mczNXXdHDeG_x4AaABAg,"I thought this was already on 1.25x which I usually put on videos, but the speed and concise breakdown was perfect. Thank Noah !",11 個月前,James McKenna,UCYjMy_flL0u_KC4s7o_77RQ,0,https://yt3.ggpht.com/ytc/AKedOLTqUvPTG9crxpV8Y08c9q5K_BrtHLag0LC6jZTq=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxf-t7qUKmqJzxUdBV4AaABAg,Great stuff. My fav FIRE couple is Our Rich Journey on YouTube.,1 年前,Lenny Ramirez,UCJT1z7bjRS0tNz1PMaMW-RQ,4,https://yt3.ggpht.com/ytc/AKedOLT_ZQtGNfiwyexN9xy6G_mboLJh-dRJVaXbxyar8Q=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx7KkUQSRQmgXFAWal4AaABAg,"These videos have so much value!
My deepest thanks to yourself & your team for making them ✨",1 年前,Matt Ross,UCBiw2jHHH37mNY87Jdj-ytQ,0,https://yt3.ggpht.com/ytc/AKedOLStK1SfSuanoLLsXGreo-UC7gvGnlknMK8uvuahwA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy6e_RF1CKCL7kOxYh4AaABAg,How do you have so much energy everyday lol,1 年前,HaryBackMary,UCBGwO5NLSenNBoQ2HKwOo-Q,0,https://yt3.ggpht.com/ytc/AKedOLRRJteK2XRwKOaMpN3lDKp0cfZOqOO71LRdxw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwDUkJpvhzaDTqZi614AaABAg,"Forget about F.I.R.E, your channel is 🔥",1 年前,Zach Gollwitzer,UCDwIw3MiPJXu5SavbZ3_a2A,1,https://yt3.ggpht.com/ytc/AKedOLTOyCKWbW_6QJGlpbT3inn6fIInJ4cZ1-t93CJlBsE=s176-c-k-c0x00ffffff-no-rj,1.0
UgwhswFfje0tO0iFPL14AaABAg,"All stories are great, but the first one is super inspiring. Saving 70% of your income could be really helpful. As you said - the best way to create luck is working harder and smarter! 😉",1 年前,Marketing Harry,UC8bbeohnLzmsGPklJCSFpRQ,1,https://yt3.ggpht.com/ytc/AKedOLRln_BhMvQOXWSBIi9D3k5HZrXI-ayGBJWdJQmz=s176-c-k-c0x00ffffff-no-rj,0.0
UgxSh8HfVOgMKKPRBkV4AaABAg,"The subtitles at 3:00
changed with weird words😂",1 年前,KZ,UCpUMc2UoPX9X4uab-MPfGkw,3,https://yt3.ggpht.com/ZJVRikwWSS2x_x8l4F5z7aMSFePh9o3pp9M-XhPkejWwbhQBASCE7YBoZxUktTWBHe7zBU25=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJP7Rf76o4g8LzcZx4AaABAg,"“Whenever you find yourself doubting how far you can go, just remember how far you have come.”sharing some love from small YouTuber",1 年前,Sacda Abdurhman-Personal Growth ,UCEnxRVvNDKq-rHYG0kOW56w,0,https://yt3.ggpht.com/Ul47wvSncW9zM6Cckdhy-V_MLBidW9sH9PnLNS3YnnhOAxfJUjiMdU6YCAcd12bazDQj8D6Q-J0=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwsw93bofjXTRdEt1R4AaABAg,"Damn, I’m already in my 30s, what do I do?!",1 年前,Michele Ponte,UCQbOiQeIttbMhL2_PkA09_Q,4,https://yt3.ggpht.com/ytc/AKedOLRxEAgOQWlr6PoYVdof013D0UD633YPEo18NruKPg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwo_9D-_2usEfHCDGF4AaABAg,Let's GO Noah! Need this video.,1 年前,Financial Beanstalk,UC7OAJs5MnXPkduXeosPN7MQ,1,https://yt3.ggpht.com/ytc/AKedOLTa17teViA4gJxYtnJ5bidFiR-T1DkicFiFirvI=s176-c-k-c0x00ffffff-no-rj,0.0
UgxTBnf26A03bvePGWR4AaABAg,My wife would never give up her $350-$400 monthly hair appointments lol,3 週前,Valentine Anochili,UC9OTOI0bbQwNK-FjW4YyDgg,0,https://yt3.ggpht.com/ytc/AKedOLRWaiGv_SZ1-xpdzGd3Pcl1pY08OTc4sBGhsEVcIw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzcr4Y2gpHiVnsN2Bd4AaABAg,I want to know more about your editor.,11 個月前,Sahil,UCcrxjry5XhOIfC8viEjPi-A,0,https://yt3.ggpht.com/ytc/AKedOLSQeKyf49VS9zWrChpnjgLHFV5ClOlaX1oSnA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwTbiU2QjzMtRWKuZ14AaABAg,"How Incredible person you are 
Thank you for sharing your knowledge with us",1 年前,Chandu,UCcgKiu_nJ1uFrlZMc5FZWtg,0,https://yt3.ggpht.com/e0OlrkFQ9yGrCQ5Ff62EnSrRE4vz6jiRcEe4Ps5ingJFyGQDFGDxr_RVwaAU5AXnHPYxDnmG=s176-c-k-c0x00ffffff-no-rj,0.0
UgzAyt4T21hHj6HM6nN4AaABAg,Ive read ur book ure awesome 😎,1 年前,Master Baiter,UC6TD0TaHd41LP4CQrnVWtDQ,3,https://yt3.ggpht.com/ytc/AKedOLQPngnJAwt0ziBpk1fDiLhmloAteg1sKtKj=s176-c-k-c0x00ffffff-no-rj,0.0
UgxGaH8rrDQqAytk_0t4AaABAg,Being able to travel the world on a motorcycle with passive income sources.,11 個月前,Hamza Khurshid,UCF5BdxNYBkTbEL7qc6VWchg,20,https://yt3.ggpht.com/ytc/AKedOLRoQCcPlnbfJ8gzXXqGOEp7Ljwp51P6XqwwIMTLJw=s176-c-k-c0x00ffffff-no-rj,1.0
UgzTP1rz9eBNjUzMh2t4AaABAg,"Hey Noah! Love the content, I'm turning 50 this year and am just now starting to think entrepreneurial after losing my job during the pandemic, have any suggestions for us slightly older folks with less time to plan?",11 個月前,Irondog Allen,UCxyAL-N_5lAXgVxiVJVY8DA,3,https://yt3.ggpht.com/ytc/AKedOLSN85JQRjXhrZkNCVH9S0GrykpwODcfQHtN6tmM=s176-c-k-c0x00ffffff-no-rj,0.0
UgzibHIQK4ddeD_b96t4AaABAg,"We all learn through trials and errors, we gain experience and become stronger and better. Valuable lessons, Noah. Financial habits are something really important!",11 個月前,Marketing Harry,UC8bbeohnLzmsGPklJCSFpRQ,4,https://yt3.ggpht.com/ytc/AKedOLRln_BhMvQOXWSBIi9D3k5HZrXI-ayGBJWdJQmz=s176-c-k-c0x00ffffff-no-rj,0.0
UgxJItmFQFXuwqvv3w54AaABAg,"Noah, as a 20 year old, content like this is immensely valuable.
After binging your videos for a while I actually took some action and created a digital product around what I am good at. So far I have made an amazing... 1 sale! I guess it is a start :)? 
Btw, I love the fact that you talk about all the failed businesses you started. It is refreshing to hear those stories when the industry is full of ""motivational"", get-rich-easy, gurus...
Regards from Portugal! If you ever come to Lisbon I would be happy to buy you a drink  (or a Taco!)",11 個月前 (已編輯),TheJazzyGuitar,UCjjzm4FN9FxpFjwsA-McbSA,2,https://yt3.ggpht.com/GY9oXkKAg_sUsaWy-tNKV5-RmX_gEOCLg4r5ZN4bydZ_V77iH1TihNvpX4ePgsM9iJVkeIsxWg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyfkBdzd1TIJErIdtV4AaABAg,"this was AWESOME! My dream sounds just like yours. I'm a data scientist and I know I need to start a company, it honestly feels like my largest purpose. Thanks for the video :) Also your editing is so on point!!",11 個月前 (已編輯),The Almost Astrophysicist,UCtC_WTVuo9k3Zol0ZB6u5mQ,0,https://yt3.ggpht.com/ytc/AKedOLRNXHHr0JfxCzsRg8wJvUTI9qDDlFozOCWIiTtUiQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw-NjL_X4SuOYU0wTZ4AaABAg,"My dreams already coming true. Run my own company that is separate from time, I started in sales and it was one of the best decisions I have ever made.",11 個月前 (已編輯),Curiosity Shop,UCIC-XWQtzCkrDJTS9RGZ8uA,1,https://yt3.ggpht.com/ljbkFSzS1dDojaC1jVfwEj0Z8SiwzwCe7lj9VcetIiJlX59J17wOogn_StXe5ZD6ScEsU-308w=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXy6NKdnZRJjd4AvB4AaABAg,"I have made a habit to watch every single video from @Noah Kagan and then go buy as much deals as possible from Appsumo.

Noah you have just made me to spend my time and money on you.

Keep adding value just like this.",11 個月前 (已編輯),Devvrat Singh,UC8SHDNY3HfRSy2JUdCoAN_A,1,https://yt3.ggpht.com/ytc/AKedOLQrblDYo82A4j7tAf9dErfczYuBmIEXoKt0lwUY=s176-c-k-c0x00ffffff-no-rj,0.0
UgytGDK5l1f34KE7lLt4AaABAg,One of favorite things about your content is that it gets straight to the info we came for.,11 個月前,Chris Rawls,UCFhNEma4mmO0AH2qEsF6F8A,0,https://yt3.ggpht.com/tKdGGIxg25g1EECE0ePviEHzG8_xHu4-Sg8wOtcKvkhIWbl39dQoeprqpM8wKnClFqp49I-7=s176-c-k-c0x00ffffff-no-rj,0.0
UgymAhCZU6ZdZ2TFFUx4AaABAg,26 and my vision is very similar. Run my own company and inspire others while controlling my own time.,11 個月前,Jac Williams,UCq5A0rNMYwfEhp5SyGL9AEg,2,https://yt3.ggpht.com/LWmf4fTg4vhTfNGB4ukdgy9BjkAOhZh-m9OkPcNHWkmvrWtOx05NX9Zxa4o5b0dUOxbrm0he=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT5OWA5W2jID2ek9l4AaABAg,"I shared your video to my cousins, my brother and his gf who are in their 20s. 
I love watching your videos and listening to your podcast I'm learning a lot. I'm sorry if I forgot clicking the thumbs up button. 
I'm your fan here 😁😁😁",10 個月前,Bernadette Manaog,UC81FBwwdSck8jakUVMcaLxg,1,https://yt3.ggpht.com/ytc/AKedOLThiz4VB2cjWlHio1WdSuSLG00x69LOjj_n=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZU1_DN0bF30DeDF14AaABAg,Thank you Noah for this beautiful video. I am glad I was introduced to your YouTube channel. It is a gold mine 😊,11 個月前 (已編輯),Suryansh Sodhani,UCOh5Bx9h_JePlnLHxmEYGQA,0,https://yt3.ggpht.com/sRmdQ2HC42Q7_-xxMB7Gu0Jp3_y1XFgEEIcGOMqZU4pfIvAWVJTeZ7Dn9HypgsKFmh5ThUvCagI=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxf1f4TD61CHRBZ1hp4AaABAg,"My goal is to do phenomenally well in making videos out of my mobile, and that mobile part is a must.",11 個月前,Devansh sharma,UCyqHhQvvYYcDYbmH4AmlLew,0,https://yt3.ggpht.com/ytc/AKedOLSL-QEIKs-p1ryJTQJ2S16q8_RqbKI1Pnap2RFZMw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxhOZLlMuMCcf1aMJJ4AaABAg,Hey @Noah Kagan - If you could make a video about deciding between multiple business ventures that'd be great! Unless you've already done it. Thank you!,11 個月前,InternetGav,UCASs9IHczPTI3E5BFi179fg,0,https://yt3.ggpht.com/ytc/AKedOLQMFDsAAbqzcfVPzzjqTuHsXaK1pOXK-r9Bazs7=s176-c-k-c0x00ffffff-no-rj,0.0
UgzWBTjmzkKTWs1W0EV4AaABAg,"Edit: Amazing video and great tips!!

I like that you always deliver, even when the title is optimized for YouTube algorithm (to say it like that).

Btw. Let's make a match if next year you come around Barcelona. 🏓

Who win pays the tacos. 🌮",11 個月前 (已編輯),Nicolas Gramnea,UC2bquPk-31E0DCygAt5p96g,7,https://yt3.ggpht.com/ytc/AKedOLQM-oVWMZnKELo9qToNgLl3GtKV4k_Fjnv79lQYOA=s176-c-k-c0x00ffffff-no-rj,1.0
UgzTbrZcHnAM2gCoZqJ4AaABAg,Can we get this but for people in their 30s? I am just 30 but finally taking skills I realized I love and doubling down. Still feel like I want to try sales and other things to be a better founder.,2 個月前,Emma Sadler,UCPoKytjN_R5Jf7xjPwn69sQ,0,https://yt3.ggpht.com/qLIgAomLixlC4tnKZ5pLr79UpP3QqFG2dFySfQabAa_ax6WA_zqDb9_ofCOW3owA8b1fJgZ7Dw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxzL7AmwqjQLR7T7mZ4AaABAg,I'll definitely buy your course😊❤️,11 個月前,Sam Jnr,UCKBnZeSclEm7y8k2q1JF9_w,0,https://yt3.ggpht.com/ytc/AKedOLQqOx8by3d7QEYx8k95Bk3OKe0dUqHLLl2zzg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxO7hmnaeFSxr9lsjR4AaABAg,You are awesome!! Your videos are so authentic!! Thank you for that!!,10 個月前,Jhonson Lee,UCn-y2zx-DxSFjuBRKuCJC5A,0,https://yt3.ggpht.com/ytc/AKedOLR2VYOh84bANJxM1HouQRlLLFjb0cFDNQsPtcCOEg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxVPa8HntREkhAxL5h4AaABAg,And what we have to do in our 30's to get rich in the 40's?,11 個月前,Rafi Paulino,UCSi3rgryHHFAKFvPOTtpCqA,1,https://yt3.ggpht.com/ytc/AKedOLRo8FjJveMiB5XNk3ofmS1zvQDnBKFEQfHO5S_OUQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxFSgsSORVSsK4t7t14AaABAg,I think the main thing to mention should be... you just gotta learn all this stuff on your own journey. From failures and by picking yourself back up again and trying again. It's the ONLY way you'll be truly successful.,11 個月前,Coen van Hees,UCU2f4qkI1GZ9qgVfyiGSIzQ,0,https://yt3.ggpht.com/ytc/AKedOLQuWOkcgPlaaygXOoJMqIyj5BNa0f03HJ9xJKtW=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXgqHJ8L03Uz8bCTB4AaABAg,"Hey man, just thank you. That is all",11 個月前,Serkan Seven,UC1qGKOfXCiXGMw92rvRQl2A,5,https://yt3.ggpht.com/ytc/AKedOLQQ3TAq9Zv_JT13leB4IFA3Ecpzb8rAUXxaqg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxtbNH5faGyktd5-P54AaABAg,Graham Stephan should react to this.,11 個月前,Shabarish Balaji,UCwi1ct3sM0p4IRo7UBhFWYw,37,https://yt3.ggpht.com/ytc/AKedOLQ7RJVOb2OYKet16Ny5WlrfW3qcUru_Vl6jrg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyXqEp1smX7teT4BId4AaABAg,Love the transparency Noah. Such a solid cool dude. Kudos on the nicer things in life to be able to play at your best and continue to give back to this entrepreneur community,11 個月前,Adams Limitless,UCco4J2P9TKFR4pbL2v8YO1g,2,https://yt3.ggpht.com/nMe0tkZzn9h-1cnNaP9_d_AC-VXBZ3BKFIEUEJ2APIdLm7b7nNKrc7gOJYHo-F8gRBXOSoJX_gE=s176-c-k-c0x00ffffff-no-rj,0.0
UgwDd5D2--y36plqzzl4AaABAg,"Own this Noah!! Nothing wrong with living suitably. I want the same thing, no shame. This is great content, thanks for sharing 🙏🏿!",11 個月前 (已編輯),Brenton Jackson,UCXdakMpBz4JTSNiFxKCkiPg,1,https://yt3.ggpht.com/ytc/AKedOLQ5-5EEHXMkcsDkl2KxR4-SNhlNNyunv_juMeVqyQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwOoJURHxl87K1m0UV4AaABAg,"Great insights! I remember when I first started having any real disposable income, I realized I could buy any deodorant I wanted and I spent an hour smelling every single one at an HEB haha I spend about $15 more a month total for deodorant, shampoo, and soap but every morning I feel proud, lucky, and rich. It's funny what makes you feel rich. It just reminds me of that first pivot point where things started to change. And amen about food. Every raise, upping the food budget makes the most tangible difference in life. Happy for all your success! Love these honest videos, thanks for making this part of your life public!",1 個月前,Adam Estela,UClfeZAnjyOWyE3ysVMvWlhQ,0,https://yt3.ggpht.com/ytc/AKedOLQ6MWpVYsPTZxat9jLQglRMK4dy_GzwdAYVWDIqUZc=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz3WpstdSxGiyfXdYJ4AaABAg,Uncle Noah! Thanks for sharing this- so cool to make this lifestyle tangible! Love your honest and inspiring content.,11 個月前,Justin Sherrod,UCjwTM_7YLI3AyHXnEjmabWQ,0,https://yt3.ggpht.com/ytc/AKedOLTLqml-Ngk_H_D7Gmc_jVxo1kw-rHBhRi-EvaQL3A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwHAfGJAhKj-c4uwCV4AaABAg,"I wish I could rent a house for 20k just cuz I wanna see how it's like, keep it up😂🙌🏻",11 個月前,UU Tech,UCaOCm-Fzs1QZee6B5awDidw,42,https://yt3.ggpht.com/bBI8ZYoRjy8DyHxZ78WP33cFVK9-BB0J3OzxSAjEkACgrBdkoAPIdrxNY0dohHQfv9tcRgLb=s176-c-k-c0x00ffffff-no-rj,0.0
Ugztjhp3-mg9knRaolJ4AaABAg,Adds up to about $60k a month or $700k a year in spending. Crazy! The credit card rewards must be nice!,11 個月前,Winging It DIY,UCN41k_I-6Q-RoPsuYDJOZOw,7,https://yt3.ggpht.com/ytc/AKedOLRgNt4KOzsX82-Yw7J7tS3vg6FK6iEEX3Kxuevm=s176-c-k-c0x00ffffff-no-rj,0.0
UgyDLsdZaZCW8Y82MYt4AaABAg,"Dig this buddy! and great shout outs to local businesses around here including TACO DELI!  Gotta say with all the youtube scammers out there (& there are a crap ton as you know), you always are transparent, legit and condid! keep up the quality and great info dude!",11 個月前,Matt Fisher,UCGZOnHhBBHPCCiHI_AfORQg,0,https://yt3.ggpht.com/ytc/AKedOLSVxfvnLIm-RS54LHbXYZ3rZLzZRAwBHDXSw2GCJOE=s176-c-k-c0x00ffffff-no-rj,0.0
UgwaREte3sFnM3FT-cV4AaABAg,"Im glad you got a house!!!! I've always rented and never owned, yet have lived on some great places. That IS a lot, mostly for staff. Hopefully you can write some of that off :-) Great job - you deserve it!",11 個月前,M Knight Olinger,UCwt83KOudOiPaapbIIB9LKw,2,https://yt3.ggpht.com/ytc/AKedOLTQnGfkQQHHfF_3TstQFBw5zfMH2jKrjvtv3T1RAg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyaG3mmUINbKsNReLd4AaABAg,I love how nonchalant and laid back this video was. Awesome stuff,11 個月前,KelechIwuaba,UCbWs3JwH5q4p0kqRPI7aj4Q,2,https://yt3.ggpht.com/ytc/AKedOLTllWOdwXSu97E0jQNsGK9vCVdesdtXb-SSunQcFw=s176-c-k-c0x00ffffff-no-rj,1.0
UgxmPkEUDv_J50fYlvR4AaABAg,"Great video Noah. Would love to see a future video on the books which have most impacted you, and/or the books you've enjoyed most in the past year. Thanks.",11 個月前,Eric Moeller,UCN-6gC7fyz41G7tEFcgZLkg,3,https://yt3.ggpht.com/ytc/AKedOLSYjhFoJCsCGwRFhNgEwkaa3GXYoKkn0zUJstyzDA=s176-c-k-c0x00ffffff-no-rj,1.0
UgwaKkrDf1eoLbYDvah4AaABAg,I am so happy for you. You are so positive and so inspiring ),11 個月前,Business With Yulianna,UCXcQOhs2F1JH_yiumr8rIrA,1,https://yt3.ggpht.com/VIUgBl8c54YxaRK7vavAcbylint-MEdg9uhebUCQA07yy7tj6rl9H_iVjpSyDqRZRoc_Mlcirg=s176-c-k-c0x00ffffff-no-rj,0.0
UgysYt3lk83Fun_cCWd4AaABAg,Interesting that you don’t mention financial investments (saving/pension/retirement etc). How do you think about investing as a percentage of income?,11 個月前,Olly Richards,UCSSLq4KYuztsj6ch2RbqoIg,3,https://yt3.ggpht.com/ytc/AKedOLTvYeACrutpsqyl5Gv2EG0QQTaQ2-3o5DwHexJhltI=s176-c-k-c0x00ffffff-no-rj,0.0
UgzrsoW2aaYgPC6UA7Z4AaABAg,"Your house is very nice and your flying hobby is awesome Noah.....by the way I love your youtube channel...pls keep producing such a quality contents, really appreciate your video sharing :)",11 個月前,Mohd Jibly,UCweyy5YgnXUaMWu_NTPGGNg,1,https://yt3.ggpht.com/ytc/AKedOLRyQaE7-TGbuIHDfRrWTl6iMEznNDyYNDBa=s176-c-k-c0x00ffffff-no-rj,0.0
UgziTWbR-CskSugYHbZ4AaABAg,A lot of these he can have qualify as business write offs to varying degrees. So there are tax advantages he is maximizing on as well.,11 個月前,Justin,UCo7dKKcZZBSmJZ6P-Q3WpqA,1,https://yt3.ggpht.com/fSSJmUFl-eqEvFjhgLr6pt2GPWHl8xXGii4WIDtCPvJzvTDaUxiQEBDuTJ1krcIsR2PQt7Xy=s176-c-k-c0x00ffffff-no-rj,0.0
UgwpFMB7eJLn1_0YYRZ4AaABAg,"After seeing what is invested to create this content, it feels wrong to watch and not be subscribed. Hit that subscribe button folks!",11 個月前,Cullen Carlson,UCInfAUK7TRrIhaP4dL4TAQw,2,https://yt3.ggpht.com/ytc/AKedOLQUM4RoGsEQr2ahHJ37-eKmbK5cCHpuUvc6Nh0U7Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxnCY6Ik5n4v__FT554AaABAg,We need a breakdown of the $5k a month on Amazon/groceries!,11 個月前,Charlie Livingston,UCjszC66k5tHXqJoqezEhU0w,1,https://yt3.ggpht.com/ytc/AKedOLRqweP5YApAYC-5vhUngDD_6lAoLSENc6zZI3_ToQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyMcYpjst-e32fOLBd4AaABAg,"Would love to show you some cool spots in Asheville when you get here. Food, hiking, whatever. Big fan and customer along with a tech entrepreneur.",11 個月前,Charlie Bateman,UCLsByIC_sV3xuChSEpu0zOA,1,https://yt3.ggpht.com/ytc/AKedOLSGXn_bRYsK2f2OlNXcvPSgyMtY7wzj1KGC7rzMNQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwueWEa_UUTkrzpfH54AaABAg,"We are thinking of moving to Austin, congrats on your success and thanks for sharing",8 個月前,Recruiter Startup Podcast,UC_FaRHbfeAR1SHpThL3HErw,0,https://yt3.ggpht.com/tinBUAUzbNeqj7Js_ymC-oUzQkv3LU8lRvmyopweAOyLp2IP4LYgJ9JE6hUUGVoH9gJaTYzq=s176-c-k-c0x00ffffff-no-rj,0.0
UgxrvjzNUSZSopvPUE94AaABAg,"Tesla insurance is really expensive! $2.000.000!??? What!?? 5:40
Love your content as usual!",11 個月前,Miguel Silva,UCJdsElIqcFZ6QH9FRb7HqWQ,1,https://yt3.ggpht.com/ytc/AKedOLThx8uTR82QprMf9F8ZbyMybpbkEHC3-ci-wBD_fQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxbFGAxvRm8kNrEnad4AaABAg,Fiverr changed my life! I went from a broke engineer to making a solid $6k/month working as a copywriter there.,11 個月前,The Laptop Living,UCtP-MjBPF0Gc7Ja-jFZj7og,17,https://yt3.ggpht.com/ytc/AKedOLT7deF7UFbC9pxlsP37DwbRVyy4MVFMaKMd3KYV=s176-c-k-c0x00ffffff-no-rj,0.0
UgyiWhNlzCIOc5f4vaR4AaABAg,"That's amazing, great story. She's been obviously crushing it! Build up persistence and keep going forward. No matter what you do, consistency always counts the most. Just start, stop procrastinating and improve in the process. I agree that you gotta think about self defense more, once you build your personal brand.",11 個月前,Marketing Harry,UC8bbeohnLzmsGPklJCSFpRQ,6,https://yt3.ggpht.com/ytc/AKedOLRln_BhMvQOXWSBIi9D3k5HZrXI-ayGBJWdJQmz=s176-c-k-c0x00ffffff-no-rj,0.0
UgwKEQ4Qo45BbbC0Nvp4AaABAg,It's been my casual side gig since 2017. Started off making $80 a month to now about $600-1K a month. Perfect side gig literally.,11 個月前,David Utke,UCka3KDW7ykrJd6aCd7TI6fA,8,https://yt3.ggpht.com/ytc/AKedOLSkPIgJzD_9AxnYfIk1AmuW333M11tHjCmpPinCdw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzmLg6CSVPBAKyKXAt4AaABAg,Completely agree with getting long-term agreements! That really changed the freelancing game for me.:) Great video!,7 個月前,Bassima Madi,UCuc0LrI8YhaWxiGnQUjHtOA,0,https://yt3.ggpht.com/ytc/AKedOLR0USxN_ohf3C3-7r4LyHBJP3L5zg1VlnYb3Q3CQA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw1a96qv5iha_Hwm9Z4AaABAg,"I just finished my college, rejected a 6digit salary paying job only to work on starting a newsletter of my own. This video made me feel that my decision to do so is just perfect. Thank you Noah",11 個月前,Sriradha,UCviK_pLjD_KKOmY4kiZbMzA,1,https://yt3.ggpht.com/ytc/AKedOLQgGWcSQYefRORbxYLXdN7sjSqx9fb-splxGDgBMlGrBljPhczOm4DNaA5ade2k=s176-c-k-c0x00ffffff-no-rj,0.0
Ugynop5WaaE5f7VOOgB4AaABAg,This feels like the most honest and transparent channel when it comes to discussing money (his) and overall businesses.,11 個月前,bradley biederer,UCr5anuvzKzSekly25sxkVlw,2,https://yt3.ggpht.com/ytc/AKedOLSZy9lfmNrJTy_Wt72LvH0_Lvdjm2uYMt8N1_9M=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxmj1vQgUgcdhL-vRF4AaABAg,It’s always great when you highlight the top 3 things you’re going to learn in this video. Would be good to recap that at the end of these kinds of videos.,11 個月前,John Sousa,UCheTjklb19WnfHMBuETNwbg,3,https://yt3.ggpht.com/ytc/AKedOLQYIyRjtCUmB1E2Z74LkcAvShcI_AJZ6Vfe8w=s176-c-k-c0x00ffffff-no-rj,0.0
UgyfEQULnNndYgHW9Zx4AaABAg,4:56 super important part of this video. that first $1 can change your life. every time I start something I start getting some traction I get so excited because I know the money is there and I just have it get it.,11 個月前,ebay seller,UCGeGLgIXIOuo3-3vKXCq8zQ,5,https://yt3.ggpht.com/ytc/AKedOLRYtgZzCz40TH90AhnH1ZVeH8xzSfNMolPKDQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzwPVsPxzOIA6RF2px4AaABAg,"Hey Noah.. Thanks for this video. Although I had heard of Alexandra Fasulo on CNBC make-it channel, your observations were spot on. Also, you mentioned that you are looking for content writers for AppSumo. Therefore just wanted to check if you would be open to giving opportunities to anyone who is new to Content writing as well. I am based in India, am job hunting currently. As a content writer, I have limited experience but I have worked in more than one vertical with corporates for 13 years. With this experience and my willingness to learn about content creation, I can contribute my best for your team. Fiverr, unfortunately, has not been kind to newbies like me as the number of gigs have gone up on Fiverr for writing alone since 2020.",11 個月前,Shivin Unitholi,UCIO12bTFdOmc3mVAxbXyrRA,0,https://yt3.ggpht.com/pWlUm3R6XnPEp2usVWnBzbWe9q4jhKEQApDT5vqXhGOyBdFUP2mwZbb2YsMXDzuoYrXGS7g66Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgygPUbcZVFbhaO4wFR4AaABAg,This is a really great video Noah!  Thank you!  I am a rapping magician and I am launching my website and got products and services going well!  Thanks for the inspiration here!,11 個月前,88Doug,UC-nQOweox3du7gRqHzqiRNQ,1,https://yt3.ggpht.com/ytc/AKedOLSpKQFg3ROEFdnOyee0DHeJVCNcHTPIuNH435fsQw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyQOSIVEyl_57ENMZB4AaABAg,"I remember seeing her on CNBC and thinking she must really love writing because it isn't an easy thing to write roughly 10,000 words a day.",11 個月前,Aminata Kanu,UCY2lHvFGamJf8cJQIQLE46A,0,https://yt3.ggpht.com/PDnYE56YxH0B1IX0dCSzS3H2VJ7d9YW8WtQKxhXoWVBCALFZwYBi7veL5z01mtP4dOC9l9PcEw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzFx5A1Q4b5TDF8HE94AaABAg,"Hey Noah, I love your videos! You mentioned that you are hiring for writers, are you able to tell me more about the job and how to apply?",11 個月前,John G,UCcZZ6XftTN3J6oLtpx8rlWQ,1,https://yt3.ggpht.com/ytc/AKedOLT_CZfptnc2588I6DlvEC9dM2a7DadWxN8pqvHidA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxSDL9rG-Bofov_BbV4AaABAg,"This was a great video, you should do more video reaction breakdowns on side hustles like this!",11 個月前,Miko J,UCH3i-CvDQ_5Zl0dMYuvp_Og,5,https://yt3.ggpht.com/LaDCQt42DTEjILYI2as-daWB4DczPjWxfWvnuOa8T_U7rqHHpdfUihAxUlKj1BKFdjQF6x7C=s176-c-k-c0x00ffffff-no-rj,0.0
